개방자치단체코드,관리번호,인허가일자,소재지전화,도로명전체주소,도로명우편번호,좌표정보(x),좌표정보(y),영업상태명,상세영업상태명,소재지전체주소,병원번호,사업장명,공지,웹사이트 링크,"제로페이, 주차",병원 소개
3240000,324000001020170001,2017.7.21,02-441-5515,"서울특별시 강동구 아리수로50길 50 (고덕동, 래미안힐스테이트고덕 상가 2층 212,213호)",5229,212926.0899,450751.5243,영업/정상,정상,"서울특별시 강동구 고덕동 688번지 래미안힐스테이트고덕 상가 2층 212,213호",445,고덕 고래힐동물병원,"고덕 래미안 힐스테이트 상가 2층에 위치하고 있습니다.

도보 내원 시 중앙 엘리베이터와 양측 편에 위치한 계단을 사용할 수 있습니다.
 붐비는 시간 때는 계단 이용이나 화물 엘리베이터 이용이 빠릅니다.

차량 내원 시 지하 주차장이 완비되어 있습니다.
 주소가 넓은 지역을 담당하고 있는 관계로, 네비게이션은 하나로마트 고덕점을 검색해 주셔야 편하게 오십니다.

대중 교통 이용 시
 지하철 5호선 고덕역 1번 출구에서 7분 거리에 위치합니다. (쭉 진진하시면 됩니다.)
 시내버스 3412번 명일 중학교 정류장에서 3분 거리
 마을 버스 강동 02, 05번 고덕1동 주민센터에서 내리면 상가 앞에 정류장이 있습니다.",https://blog.naver.com/goraehillah,"제로페이, 지역화폐 (카드형), 지역화폐 (모바일형), 주차","고덕동 고덕 래미안 힐스테이트에 개원한 고덕 고래힐 동물병원입니다. 대형 병원에서 내과, 외과, 응급의학과을 담당했던 두 원장이 따뜻하고, 안심되는 진료를 하겠습니다. 진료시간. 연중무휴 (구정, 추석 당일 휴무) - 월요일 ~ 토요일 10 : 00 ~ 21:00 - 일요일 10 : 00 ~ 18 : 00 편안하고, 따뜻한 병원이 되겠습니다. - 넓고 쾌적한 대기공간 확보 - 주차시설 완비 (상가 지하주차장) 준비되어 있는 진료 공간 - 내과 외과 진료 - 행동 교육 / 사회화 상담 - 노령견 관리 - 심장병 집중 관리 - 수술 전문 병원 미용 및 호텔, 용품 진료 및 수술 관련 문의전화는 언제든지 환영합니다. - 전화 441-5515 / 카톡 id : goraehillah"
3240000,324000001020170002,2017.7.26,02-472-7579,서울특별시 강동구 천호대로 1122 (성내동),5373,211949.3894,448022.0784,영업/정상,정상,서울특별시 강동구 성내동 244-2,446,강동24시 SKY 동물의료센터,"강동역 3번출구에서 300m 직진하면 바로 오른쪽에 있습니다.

천호공영지하주차장 길동방면 출구 바로 앞쪽에 병원으로 들어오는 입구가 있으며 병원앞에 주차가능합니다.  21시 이후 야간진료
",https://blog.naver.com/skyamc_gd,"제로페이, 지역화폐 (모바일형), 주차","언제나 환자를 위해 최선을 다하는 병원입니다. 노령동물 수술 및 질환관리 특화 병원. 슬개골수술 전문. 고양이 친화병원. 안과, 치과 진료병원 환자를 우선으로 생각하고 진정성있는 진료를 하도록 하겠습니다"
3240000,324000001020170003,2017.8.14,02-426-2775,"서울특별시 강동구 고덕로 133, 2층 (암사동, 강동롯데캐슬퍼스트아파트)",5236,212334.9585,450346.7907,영업/정상,정상,서울특별시 강동구 암사동 414-18번지,447,돌봄동물병원,암사동 롯데캐슬상가 2층. 명일역 4번 출구에서 도보 10분.,https://blog.naver.com/dolbomkd,"제로페이, 주차",가족을 돌보는 마음으로 반려동물을 진료하는 돌봄 동물병원입니다.
3240000,324000001020160005,2016.12.29,02-484-4063,"서울특별시 강동구 올림픽로 566, 1층 (성내동)",5391,210666.5445,447767.9677,영업/정상,정상,서울특별시 강동구 성내동 322-7번지 1층,448,닥터표동물병원,8호선 강동구청역 1번출구에서 천호역 방면으로 150m 오시면 오른편에 있습니다.,http://drpyoah.modoo.at/,"제로페이, 지역화폐 (모바일형), 네이버페이, 간편결제, 주차",서울대 출신 25년 경력의 수의사 선생님이 꼼꼼하고 친절하게 진료해 드립니다.
3240000,324000001020030002,2003.6.7,02-472-7343,서울특별시 강동구 양재대로 1532 (길동),5303,212473.8301,448911.5889,영업/정상,정상,서울특별시 강동구 길동 336-4,449,강동동물병원,,,,
3240000,324000001020030003,2003.6.7,02-474-5100,서울특별시 강동구 양재대로 1385 (성내동),5376,212003.8855,447526.5545,영업/정상,정상,서울특별시 강동구 성내동 415-1,450,둔촌동물병원, 애견 미용:10:00~18:00 (오후 4시 예약마감),,제로페이,
3240000,324000001020180002,2018.4.30,02-484-7975,"서울특별시 강동구 양재대로 1609, 조희빌딩 1층 (천호동)",5306,212605.5001,449677.003,영업/정상,정상,서울특별시 강동구 천호동 25-6 조희빌딩,451,동물병원 공감,"명일역 1번 출구로 나와 굽은다리역 방향으로
5분 걸어오시면 1층에 위치하고 있습니다.

주차는 병원 앞 빨간색 보도블럭 위 평행주차
또는 병원 뒷골목 천막있는 건물 주차장에 가능합니다.

우리 집 아이처럼 고민하고 함께 기뻐하며
유년부터 노령까지 우리 아이의 곁에 항상 머무는
동물병원 공감이 되겠습니다.  진료시간 1시간 전 접수마감입니다 :)",https://blog.naver.com/gonggam7975,"제로페이, 주차","보호자는 안심하고 반려동물은 행복한 동물병원공감 입니다. 수의사가 가져야 할 중요한 덕목은 사랑, 책임감, 실력이라고 생각합니다. 첫 번째는 동물을 사랑하는 마음입니다. 수의사로서 기본적으로 동물을 사랑하고 아끼는 마음은 너무 당연한 요건이라 생각되지만 실제로 그렇지 않은 수의사들도 있다는 것이 가슴 아픈 현실입니다. 내가 사랑하는 마음이 없는데 어떻게 치료를 잘 할 수 있을까요? 저희는 내가 내 아이를 내 반려동물을 맡긴다면 어떤 수의사에게 어떤 동물 병원에 맡기면 좋을까를 생각하며 진료합니다. 동물은 평생 말을 할 수 없는 3-5세 정도의 어린아이와 다름 없습니다. 따라서 단순히 전문성만으로 진료한다면 치료의 효과도 떨어지며 평생 트라우마를 갖게 될 수도 있습니다. 가끔 몇몇 수의사들은 조금 불친절해도 크게 비난받지 않는 사람 의사들을 부러워합니다. 하지만 저는 딱딱하고 빠른 진료를 보는 의사를 부러워할게 아니라 의사가 수의사들을 닮아가야 한다고 생각합니다. 몸이 아픈 존재는 사람이나 동물이나 똑같이 위로 또한 필요하고 수의사들의 진료는 그러한 위로 또한 같이 담아내야 된다고 생각합니다. 두 번째는 책임감입니다. 수의사는 교육자로서의 역할도 매우 중요합니다. 유기되는 동물들이 많아지는 시기기에 수의사의 책임은 더더욱 중요합니다. 동물을 입양해서 처음으로 만나는 사람은 보통 수의사입니다. 이때 수의사가 보호자를 반려동물을 어느 방향으로 교육하는가에 따라서 어떤 보호자가 되는가 반려동물은 어떻게 성장하는가가 결정된다고 생각합니다. 따라서 수의사는 본인의 말과 행동 등이 반려동물의 일생에 영향을 끼치고 과책임감 있는 보호자를 양성할 수 있다는 사실을 인지이고 올바른 교육을 할 수 있어야 합니다. 그래서 본원에서는 첫 접종 시 충분한 상담과 교육을 진행합니다. 또한 반려동물의 행동교정과 보호자의 고민을 충분히 상담하고 있습니다. 세 번째는 실력입니다. 꾸준한 공부와 풍부한 경험은 올바른 진단을 할 수 있는 실력입니다. 수의사의 경험은 매우 중요합니다. 말을 할 수 없는 동물들은 본인의 상태를 명확히 표현할 수 없어서 치료의 시기를 놓치거나 불필요한 검사들로 보호자와 반려동물에게 부담을 주기 때문입니다. 그래서 사람보다 동물은 초기의 감별진단이 매우 중요합니다. 사람처럼 모든 검사를 할 수 있다면 좋겠지만 현실적으로 불가능하며 모든 보호자와 반려동물에게 적용될 수 없습니다. 증상과 문진을 통한 감별로 올바른 진단으로 이끌게 하는 것은 실력과 경험이 풍부한 수의사만이 할 수 있습니다. 따라서 본원에서는 보호자의 부담을 줄이고 아이에게 불필요한 치료나 검사를 하지 않기 위해 항상 노력합니다. ------------------------------------------------- 진료는 비예약 진료도 가능하나, 예약 우선 진료로 시행되며 수술 및 세미나 등으로 인한 진료시간 변경이 있을 수 있으니 내원 전 전화예약 혹은 네이버 톡톡을 통한 예약을 권장드립니다."
3040000,304000001020180001,2018.4.18,02-464-7582,서울특별시 광진구 능동로43길 3-5 (중곡동),4915,207107.9286,450953.281,영업/정상,정상,서울특별시 광진구 중곡동 162-8,452,스마트동물병원군자점,"5,7호선 군자역 2번출구 도보 약 400m 거리 중곡2동 주민센터 맞은 편에 위치",https://blog.naver.com/smart4647582,주차,"원훈 :: 우리집 아이처럼 같이 기뻐하고 같이 고민하는 스마트 가족이 되자 안녕하세요 스마트동물병원 광진군자점입니다~! 강남 신사본원, 강남 대치지점,동탄지점, 강동구지점, 길음점, 노원지점, 동대문지점, 병점점 총 9개 지점에서 근무 수의사가 심도깊은 협진으로 가장 안전하고 완벽을 추구하는 의료환경을 추구합니다 원훈처럼 반려동물들이 가장 편안해 할 수 있는 환경을 조성하여, 반려동물들의 건강과 보호자분 모두의 행복감을 드리고자 항상 최선을 다한 의료 서비스를 제공해 드리겠습니다."
3040000,304000001019970002,1997.11.27,457-0292,서울특별시 광진구 아차산로 451 (구의동),5046,208060.4678,448564.9925,영업/정상,정상,서울특별시 광진구 구의동 659번지 세림리오빌아파트 제비1-1호,453,프라임동물병원,,,제로페이,
3040000,304000001019990002,1999.1.22,444-7533,서울특별시 광진구 아차산로 493 (광장동),4984,208431.9276,448842.2326,영업/정상,정상,서울특별시 광진구 광장동 517-5번지 삼익아파트,454,동서울동물병원,,,제로페이,
3040000,304000001020000002,2000.11.27,467-3673,서울특별시 광진구 광나루로 392-1 (화양동),5009,206405.8447,449450.171,영업/정상,정상,서울특별시 광진구 화양동 216,455,피카소동물병원,"7호선 어린이대공원역 사거리
KFC와 맥도날드 사이건물

[주차안내]
병원 맞은편 광진광장공영주차장에 주차하시고 편안하게 진료보시면 됩니다.
주차비는 병원에서 지원(최대 1시간) 해 드립니다.",https://blog.naver.com/picaso467,"제로페이, 지역화폐 (카드형), 지역화폐 (모바일형), 주차","치과전문병원 최신 전문 진단기구를 이용한 정밀검사. 혈액 및 혈청검사 항시 실시 가능. 홍역, 파보장염 정밀 진단 및 치료 전문. 골절 및 슬개골탈구, 대퇴골두 제거술 전문. 각종 골절, 제왕절개술, 항문낭 적출, 종양제거술, 탈장교정술, 자궁적출술, 결석제거술, 고환적출술, 각종 성형수술 등 전문. 모든 수술시 안전한 호흡마취기 사용. 수술 후 무통주사. 의료보험 적용."
3040000,304000001020000003,2000.7.21,446-2349,서울특별시 광진구 용마산로 66 (중곡동),4944,207695.4807,450809.0283,영업/정상,정상,서울특별시 광진구 중곡동 58-18번지,456,용마동물병원,,,,
3040000,304000001020020001,2002.12.26,462-5595,서울특별시 광진구 긴고랑로 47 (중곡동),4909,207137.4686,451166.3512,영업/정상,정상,서울특별시 광진구 중곡동 241-34번지,457,중곡동물병원,"중곡역 2번 출구에서 약 500m, 도보 8분 군자역 2번 출구에서 약 600m, 도보 10분.  진료는 끝나기 30분 전까지 오셔야 합니다!",,"지역화폐 (카드형), 지역화폐 (지류형), 주차",모든 사람은 자연 속에서 살아가고 자연과 더불어 삶을 풍요롭게 만듭니다. 풀 한 포기 없는 곳에 우리는 살 수 없으며 동물이 없는 세상은 상상할 수 없습니다. 또 우리 모두는 이 작은 생명을 소중하고 건강하게 돌봐줄 책임이 있습니다. 여러분 반려동물의 건강과 행복을 위해 최선을 다하겠습니다.
3040000,304000001020020003,2002.3.7,454-9975,서울특별시 광진구 능동로 334 (중곡동),4928,207082.1965,450786.4207,영업/정상,정상,서울특별시 광진구 중곡동 161-27번지,458,방주종합동물병원,군자역 3번 출구 용마사거리 방향 55m 직진 사계절호프 맞은편 위치.,,"제로페이, 주차",
3040000,304000001020030003,2003.9.26,457-4545,서울특별시 광진구 광나루로 507 (구의동),4976,207526.5902,449223.7496,영업/정상,정상,서울특별시 광진구 구의동 68-37,459,광진동물의료센터,,http://kjamc.com/,제로페이,
3040000,304000001020050002,2005.6.2,463-7075,서울특별시 광진구 뚝섬로 504 (자양동),5085,205770.3813,448175.1873,영업/정상,정상,서울특별시 광진구 자양동 553-280,460,이다종합동물병원,,,제로페이,
3040000,304000001020050004,2005.10.5,463-3216,서울특별시 광진구 능동로 283 (군자동),4997,206836.098,450344.7996,영업/정상,정상,서울특별시 광진구 군자동 1-2,461,나래동물병원,"지하철 5, 7호선 군자역 7번 출구에서 100m 거리에 위치.",,주차,진료 안내 : 평일 오전 10:00 ~ 오후 9:00 (접수는 8시까지입니다.) 토요일 오전 10:00 ~오후 8:00 (접수는 7시까지입니다.) 점심시간 : 오후 12:30 ~ 오후 1:30 목요일. 일요일. 공휴일은 휴진입니다.
3040000,304000001020060003,2006.7.3,465-7582,서울특별시 광진구 군자로 84 (군자동),5004,206218.5991,449808.4901,영업/정상,정상,서울특별시 광진구 군자동 363-4번지,462,보람동물병원,,,제로페이,
3040000,304000001020070003,2007.7.5,455-0077,서울특별시 광진구 천호대로 644,4987,207733.2662,450105.9138,영업/정상,정상,서울특별시 광진구 능동 256-2,463,애플동물병원,,https://www.instagram.com/groomer.sso/,,
3040000,304000001020080001,2008.3.4,457-8575,서울특별시 광진구 뚝섬로 622-1 (자양동),5099,206893.8435,447758.903,영업/정상,정상,서울특별시 광진구 자양동 606-14번지,464,로엘동물병원,구의역 4번 출구에서 직진 100m 후 자양사거리 지나 두 번째 골목으로 직진 500m 지점 국민은행 보이는 사거리에서 우측으로 직진 100m 지점에 위치.,,제로페이,
3040000,304000001020080002,2008.4.30,02-6954-7582,서울특별시 광진구 뚝섬로 670 (자양동),5102,207349.5107,447708.9397,영업/정상,정상,서울특별시 광진구 자양동 662-13,465,해맑은동물병원,잠실대교북단사거리에서 성자초등학교 방향으로 도보 2분거리에 위치,,주차,"안녕하세요 해맑은동물병원에 방문해주셔서 감사합니다^^ 진료시간) 월~일 : am10:00 ~ pm7:00 - 강아지, 고양이 진료 전문 - 피부과 진료 전문 - 중성화 및 산과 진료 전문 - 슬개골탈구, 골절, 교정 진료 - 스케일링, 발치 등 치과 진료"
3240000,324000001019960001,1996.5.13,02-429-8822,"서울특별시 강동구 상일로 13, 1,2층 (상일동)",5283,215227.4092,449568.5218,영업/정상,정상,서울특별시 강동구 상일동 341-2,466,GD동물병원,"삼성엔지니어링 큰도로 맞은편, 상일우체국 옆",,주차,사랑과 정성으로 아픔을 돌보는 GD 동물병원 인공지능 AI X-ray 한방치료(침&뜸) 고양이 친화병원 수술 & 재활(보조)
